Seller_SP_ID,Product_SP_ID,Stock_Left,Product_Discount
10000000109,B00GEF7LHK,47,45
10000000109,B00BV0ESHY,119,29
10000000109,B000HZI1R2,95,44
10000000109,B0038W0RI2,90,35
10000000109,B005DOS2EE,58,28
10000000109,B00004TFLB,87,41
10000000109,B0009PAO2K,93,32
10000000109,B000HZEQSU,77,25
10000000109,B000067PRC,69,36
10000000109,B0042RU2UU,98,37
10000000109,B008OIYZZQ,98,39
10000000109,B00BEJP3VC,78,37
10000000109,B0009ET49K,105,38
10000000109,B00012CHFI,24,37
10000000109,B00A9OJ60C,106,37
10000000109,B000E18M2I,122,25
10000000109,B000GBX1JU,73,28
10000000109,B004J1QNFW,78,38
10000000109,B003VLAXN4,82,45
10000000109,B003FPQKYW,120,29
10000000109,B00BEVF1VC,36,27
10000000109,B00068JNIQ,83,37
10000000109,B006Z6E9I2,71,39
10000000109,B007QBEUA2,99,41
10000000109,B0043IS18I,42,48
10000000109,B004JU0H6O,25,41
10000000109,B005QPE0W8,58,53
10000000109,B00005UC6D,68,40
10000000109,B0001IU5HY,48,36
10000000109,B004NISGUG,50,40
10000000109,B00009ZIKH,55,48
10000000109,B0009JOSNM,68,23
10000000109,B005G37WQQ,73,43
10000000109,B00913CZ50,144,36
10000000109,B004GJXMA6,49,29
10000000109,B000JFEV1K,58,47
10000000109,B004MYUV5Y,46,28
10000000109,B005NX677E,84,38
10000000109,B00466YF9G,65,32
10000000109,B005ZNCGKY,65,31
10000000109,B00008ODBG,73,38
10000000109,B00AA6LQKM,69,40
10000000109,B008D93LYC,49,38
10000000109,B000058DQJ,95,35
10000000109,B000056OV0,91,38
10000000109,B003I868CU,44,17
10000000109,B003PU31AS,59,26
10000000109,B0009XBX4K,106,45
10000000109,B0037UZUR8,107,45
10000000109,B004K38FNM,96,25
10000000109,B00FFSRFAK,40,16
10000000109,B000FT7NXS,44,32
10000000109,B005PRP8Q4,57,37
10000000109,B000I2MRLK,106,26
10000000109,B004044LD4,56,26
10000000109,B00006G9LI,112,38
10000000109,B000099Z9K,86,38
10000000109,B00BM3VSYQ,80,29
10000000109,B000GK5XY2,62,33
10000000109,B000A796WG,106,26
10000000109,B000262HNU,63,40
10000000109,B00HGN1WTM,71,28
10000000109,B005670R5U,93,41
10000000109,B0038JDUBQ,100,38
10000000109,B00AU4OVE2,93,30
10000000109,B004A9Q4OI,81,35
10000000109,B00B1Y721Y,110,32
10000000109,B008XKIEFC,44,31
10000000109,B000BPQH4C,60,23
10000000109,B004IEBU5I,45,34
10000000109,B0045VA3SO,123,35
10000000109,B007EFE3C0,52,34
10000000109,B000G6BZJI,28,23
10000000109,B009C92RCE,43,40
10000000109,B00B2AZJH6,55,39
10000000109,B00005BSAC,19,39
10000000109,B006P05SHO,46,36
10000000109,B004V8VQC8,37,33
10000000109,B003CK3LDI,47,25
10000000109,B006VIHL48,60,33
10000000109,B000046S3W,105,33
10000000109,B0067VJ7J6,58,23
10000000109,B00006G963,64,26
10000000109,B00ASI748K,113,33
10000000109,B0079Q5W2Y,59,43
10000000109,B003NGR8ZI,79,35
10000000109,B004E9SW7Q,26,38
10000000109,B0037LLGD4,27,33
10000000109,B003DXX4DQ,108,23
10000000109,B00E0HHQVK,83,28
10000000109,B0000TYHD2,38,31
10000000109,B000056J76,97,46
10000000109,B00092A7E8,57,32
10000000109,B003AZZON0,85,38
10000000109,B008LEZXIQ,114,28
10000000109,B007HZBOFG,82,45
10000000109,B000067EH7,130,36
10000000109,B004A9ZF3Y,69,18
10000000109,B000BXJZDY,84,41
10000000109,B003XMWFAU,45,41
10000000109,B0057ECYS0,27,29
10000000109,B0002E7DIQ,127,43
10000000109,B005OUISUU,16,53
10000000109,B000056JC1,15,38
10000000109,B00499CGV4,51,34
10000000109,B00AHPZY6S,71,35
10000000109,B00BMK0NQI,92,43
10000000109,B000BD6M1M,84,36
10000000109,B0050P2OSQ,90,37
10000000109,B00389VFH2,103,41
10000000109,B0047RARG4,67,30
10000000109,B003BL1HIE,63,44
10000000109,B000FZDIQ8,85,41
10000000109,B0090S1XNG,117,37
10000000109,B0040GJ0UG,77,20
10000000109,B0006HBS1M,70,22
10000000109,B004OR1DXI,64,33
10000000109,B0047O2C3S,33,29
10000000109,B005IWM73S,80,41
10000000109,B004VL2VRO,105,25
10000000109,B004DS14B4,72,30
10000000109,B000G0J5FU,79,31
10000000109,B003807VLK,101,26
10000000109,B00AWT892A,143,38
10000000109,B005BWXJKK,147,21
10000000109,B004QZBE8M,36,41
10000000109,B000056JB8,51,25
10000000109,B005P5D7G4,70,32
10000000109,B007CRJHV2,111,40
10000000109,B003807VGK,30,25
10000000109,B003OIW2UQ,44,33
10000000109,B0094VA2IQ,103,37
10000000109,B004IOE24O,102,34
10000000109,B004GXA6I8,42,42
10000000109,B003I867Z8,90,26
10000000109,B00CXSPL24,63,31
10000000109,B000JIHP88,72,42
10000000109,B0002ZOI9W,33,29
10000000109,B004HM63DA,82,26
10000000109,B0080HPXHU,124,31
10000000109,B008YUPQ7K,76,26
10000000109,B0037W6NZO,92,34
10000000109,B00005BMDX,68,22
10000000109,B00A7DVOO6,90,27
10000000109,B000F1MX68,107,24
10000000109,B003O69NNW,77,33
10000000109,B0049O1228,144,23
10000000109,B009JV34RC,79,41
10000000109,B000056JCC,98,43
10000000109,B004VSFA3E,105,30
10000000109,B000COY136,115,26
10000000109,B003WUXIZO,42,43
10000000109,B003PGRHRU,40,22
10000000109,B004VQF95U,116,35
10000000109,B000GL1GE2,104,30
10000000109,B008LXVGJC,67,44
10000000109,B0047GNVQS,32,12
10000000109,B005123EHI,67,19
10000000109,B007VBYVWE,75,35
10000000109,B004E2H3PA,58,39
10000000109,B0009XBXIQ,54,23
10000000109,B004FRY8JS,53,35
10000000109,B00HG692FK,53,30
10000000109,B004OR1DQK,92,27
10000000109,B00FNIZQ6W,68,32
10000000109,B0038JDAJ8,70,36
10000000109,B0008GLJYM,97,40
10000000109,B006ZISOCM,53,29
10000000109,B004L2JJ8M,58,39
10000000109,B000HIP38Y,84,27
10000000109,B007YLOYZ0,84,30
10000000109,B007PZSAA0,61,30
10000000109,B006MOXV3G,85,45
10000000109,B003781T16,54,34
10000000109,B004EHL85G,86,33
10000000109,B00B5O3LSS,17,34
10000000109,B004J4VY44,42,45
10000000109,B006SFUENO,101,35
10000000109,B0038JDVBK,53,37
10000000109,B007U4V2OC,35,36
10000000109,B000E84C20,134,36
10000000109,B0000DEW91,67,27
10000000109,B0096HSWMG,60,40
10000000109,B0007NC7K6,105,20
10000000109,B000I2Q0DG,32,31
10000000109,B008ESOI9O,21,31
10000000109,B005SPCXKC,66,28
10000000109,B0007V644S,133,40
10000000109,B003DNS9XG,77,36
10000000109,B00CU5M4NO,59,31
10000000109,B006Y7OYPA,63,40
10000000109,B0080D59BO,90,26
10000000109,B004B1N6ZU,91,35
10000000109,B0067GKGFU,86,46
10000000109,B000056J1W,136,21
10000000109,B00365E5HU,59,30
10000000109,B00440D022,62,31
10000000109,B005VM62SQ,84,31
10000000109,B000GOUUR8,52,49
10000000109,B0000A1O7P,111,33
10000000109,B006Z6E8AG,21,39
10000000109,B000A88JYQ,63,35
10000000109,B004QZBECS,56,26
10000000109,B00440D00E,95,30
10000000109,B003CT36NE,72,31
10000000109,B00B5LZRG0,71,43
10000000109,B00440CZXM,56,21
10000000109,B0077J2KA0,54,40
10000000109,B0057ONXG2,27,55
10000000109,B0002OT00U,89,30
10000000109,B000G80RW2,87,46
10000000109,B004B762AK,72,49
10000000109,B0043M57C2,81,39
10000000109,B005LVNS4S,83,29
10000000109,B00008439C,78,38
10000000109,B00005BXKM,103,32
10000000109,B00005BTNA,85,26
10000000109,B0000635WI,42,33
10000000109,B000GB0NZK,130,41
10000000109,B00I3WEXUA,57,37
10000000109,B00COMEVHU,85,38
10000000109,B004BDOID2,137,46
10000000109,B00GJVLNO6,53,47
10000000109,B000056JIH,57,29
10000000109,B009D42TZ8,54,38
10000000109,B004XV11D2,55,38
10000000109,B006R3KBYO,63,52
10000000109,B0038JE3R6,59,34
10000000109,B008TAAHSS,83,15
10000000109,B006ZANKSI,92,35
10000000109,B00008KWO1,67,46
10000000109,B000IDSLOG,81,27
10000000109,B004QZBEDM,32,41
10000000109,B007A2ZSZ8,53,35
10000000109,B003HIXOTQ,97,34
10000000109,B007IUYMUE,93,32
10000000109,B00B7M7BKW,23,51
10000000109,B00DDTXVHY,119,35
10000000109,B0035LQNNE,104,47
10000000109,B007CTPWXW,79,30
10000000109,B00FZGLHVA,71,30
10000000109,B004P4SQ3K,71,42
10000000109,B008NJLDKG,27,30
10000000109,B005AV03BA,83,31
10000000109,B000H953Y2,65,29
10000000109,B000J6CDY6,87,46
10000000109,B008B3457W,86,34
10000000109,B003SPA1K8,149,52
10000000109,B000G7TIZA,18,36
10000000109,B004AHMCKA,122,38
10000000109,B00CXHH3DU,91,42
10000000109,B0050GD2AY,139,15
10000000109,B0038JDUYI,97,28
10000000109,B00FFSR37U,71,25
10000000109,B00081L4YW,68,26
10000000109,B000BMBU7O,38,33
10000000109,B0000649E5,78,39
10000000109,B008X6RH04,56,36
10000000109,B000BPMJR6,84,23
10000000109,B0045I6IA4,97,28
10000000109,B005MQR96U,35,36
10000000109,B006P05S42,76,32
10000000109,B00FU9UHXG,43,28
10000000109,B000EF5INK,52,36
10000000109,B004FPYG56,45,40
10000000109,B005IWNNK4,81,29
10000000109,B0070ORE2Q,22,22
10000000109,B009S4NN6M,125,45
10000000109,B0036ZZQM8,95,28
10000000109,B003ZYE7F2,42,30
10000000109,B000I68QHA,49,19
10000000109,B00BLI3MUK,34,48
10000000109,B00814D4D2,95,30
10000000109,B0045I9H5M,131,41
10000000109,B000056HM5,77,38
10000000109,B000HK6BCE,54,29
10000000109,B004QZBEBE,41,36
10000000109,B000IRMQCK,62,26
10000000109,B006NTY1G6,60,31
10000000109,B000BNQC58,102,37
10000000109,B00365L3VG,71,26
10000000109,B004L2JJ6O,109,40
10000000109,B005VM62S6,82,25
10000000109,B00F2MQ0EQ,65,43
10000000109,B0055DXEGY,38,21
10000000109,B005I4DAJQ,50,32
10000000109,B0044R7HYM,43,39
10000000109,B004L2JJAK,71,31
10000000109,B006KXVKQ4,96,47
10000000109,B005SOJMRK,149,32
10000000109,B006RDQJL8,111,36
10000000109,B0002JETO2,29,34
10000000109,B000056J7K,49,34
10000000109,B00GRS9ZVO,80,17
10000000109,B004PKNRMY,135,37
10000000109,B003SX0B6E,88,36
10000000109,B000H8D5Q6,95,35
10000000109,B00B507D7C,85,44
10000000109,B00081L2SU,93,32
10000000109,B006JV4HC6,89,22
10000000109,B000G7WU5K,49,32
10000000109,B00643FQVA,39,24
10000000109,B006SFUEF2,42,41
10000000109,B004IYDJNY,42,27
10000000109,B0038JDV3I,101,21
10000000109,B007700SE4,107,40
10000000109,B003ZUXQXU,75,29
10000000109,B00368CLXW,39,29
10000000109,B000G7YLZW,73,37
10000000109,B000EGZ2SA,63,31
10000000109,B00CXH2M2W,66,30
10000000109,B000H6UXOK,73,42
10000000109,B00L13XFIE,37,34
10000000109,B001DKHPD6,32,25
10000000109,B002GPVER0,72,29
10000000109,B002VBXY5E,102,19
10000000109,B000O7SPUQ,78,32
10000000109,B001GPIMEY,75,34
10000000109,B000OQI8NG,123,41
10000000109,B002BU0PRK,94,39
10000000109,B0016N3SF4,126,27
10000000109,B001CWF01O,86,28
10000000109,B002SZT35S,65,41
10000000109,B000UE5D9O,87,25
10000000109,B002X7A008,96,45
10000000109,B002US8D5Y,104,39
10000000109,B0031E1GEG,86,34
10000000109,B000MRGML2,50,53
10000000109,B001KZH6AG,81,34
10000000109,B00125NZSQ,90,41
10000000109,B001HKPHYQ,79,31
10000000109,B002P9AEH8,47,25
10000000109,B002WQTL1O,32,27
10000000109,B002U0AD3C,122,39
10000000109,B000Z3DWHK,146,32
10000000109,B0012AII9M,87,32
10000000109,B001SMBRWO,54,36
10000000109,B001NAAQR8,98,39
10000000109,B001DDMFI8,51,31
10000000109,B002VBXY40,116,35
10000000109,B001C51TIE,81,45
10000000109,B00295MQLU,111,36
10000000109,B002ECZUNE,121,33
10000000109,B001L2XV2U,124,35
10000000109,B000LXQVA4,69,40
10000000109,B001CKBK42,95,34
10000000109,B002T2282A,82,35
10000000109,B002XVRKHK,77,47
10000000109,B002O3NLIO,52,39
10000000109,B0033UVJOU,91,30
10000000109,B002GDF8GU,68,48
10000000109,B001IYD6VM,91,30
10000000109,B0018Z6910,111,26
10000000109,B0034G5VC4,110,24
10000000109,B000RFCSMQ,58,33
10000000109,B000MQSJG4,86,43
10000000109,B00264HWKY,42,17
10000000109,B000WEJS5C,90,38
10000000109,B001FOGIZQ,108,38
10000000109,B001DVRTEA,80,29
10000000109,B0029X4AH0,74,39
10000000109,B001LENCUE,110,27
10000000109,B001ANVUUU,135,51
10000000109,B0013FCBJO,91,27
10000000109,B000YDWCFE,54,44
10000000109,B000V9A2S0,112,51
10000000109,B001GQ2P82,53,36
10000000109,B000WJLKQM,69,34
10000000109,B002VPCQTA,154,30
10000000109,B000MAER3Y,45,30
10000000109,B001MMW57Q,88,41
10000000109,B001FGL9X0,17,37
10000000109,B0030DFRGQ,53,34
10000000109,B0030DFRHK,66,33
10000000109,B0027UQYZQ,24,43
10000000109,B000MEB3GE,104,41
10000000109,B001FD4VNI,33,38
10000000109,B002NGMXUE,98,47
10000000109,B002A9JCYE,89,34
10000000109,B0029F1O72,42,26
10000000109,B002K682OI,100,32
10000000109,B000O7SR18,75,29
10000000109,B000UXROTC,34,26
10000000109,B0032AMM9M,76,38
10000000109,B0014HOLFI,33,29
10000000109,B0032FOOQ6,39,24
10000000109,B001UFCJ9O,69,38
10000000109,B002SZH45E,74,31
10000000109,B002LARFQ4,92,34
10000000109,B000WU3DVG,97,37
10000000109,B001NAAQPA,77,36
10000000109,B0016LVB4Q,76,23
10000000109,B00185RM02,59,23
10000000109,B0016KV73W,2,48
10000000109,B002VHBU2W,63,32
10000000109,B002WN2BY6,84,39
10000000109,B002NLFWY8,141,39
10000000109,B002FQK8IQ,73,30
10000000109,B001PBFWMO,158,35
10000000109,B000WPBAVQ,52,21
10000000109,B000VLY3QK,91,28
10000000109,B001NJC5QY,91,18
10000000109,B002TMSXF6,59,25
10000000109,B00192JIZQ,63,32
10000000109,B000S35QLC,67,29
10000000109,B001D7JOCY,95,37
10000000109,B002UXQRES,93,39
10000000109,B001LQCOIS,100,28
10000000109,B002OOWAGW,39,32
10000000109,B002B55AAW,86,41
10000000109,B000UJVG18,102,33
10000000109,B001P1WIRG,24,26
10000000109,B0018Z8CN8,108,43
10000000109,B002UXQRNO,151,31
10000000109,B001385CHY,43,35
10000000109,B001I459AS,42,34
10000000109,B000UO7BXK,49,23
10000000109,B001263PFI,78,52
10000000109,B001D7E0WS,74,37
10000000109,B000WIGEL4,107,43
10000000109,B002OOWADU,114,36
10000000109,B00173DN6M,94,26
10000000109,B000RHB4V0,126,39
10000000109,B002L3T9YM,100,36
10000000109,B002TOKHJE,38,27
10000000109,B00208S304,82,36
10000000109,B002ZG7JPG,104,30
10000000109,B001AH8JNC,96,37
10000000109,B002TOKHGC,102,31
10000000109,B000LZUL30,53,39
10000000109,B0034UGFB6,83,32
10000000109,B001IYIQS0,89,46
10000000109,B000O3GCFU,32,32
10000000109,B001C3KXPG,80,43
10000000109,B000VUN41G,51,39
10000000109,B000M0IWLC,63,14
10000000109,B002UXQM66,117,26
10000000109,B002YQPDFK,119,30
10000000109,B000P635T2,27,21
10000000109,B001TGRIF4,23,43
10000000109,B001L2SA6M,71,27
10000000109,B000JWSO9I,109,22
10000000109,B000MMVTS8,32,38
10000000109,B000RHJT6C,97,34
10000000109,B002J4U8M0,36,36
10000000109,B001C3I1AA,97,29
10000000109,B0030BEW96,59,32
10000000109,B002ETXCEG,66,37
10000000109,B002QYW8LW,35,42
10000000109,B001AL3MR6,120,46
10000000109,B0033UWR7S,87,28
10000000109,B0017T2RYU,106,23
10000000109,B00260GN0I,78,26
10000000109,B002VA2UFA,109,28
10000000109,B001EQ66WK,38,46
10000000109,B001BMWABI,63,33
10000000109,B0029DPGDW,79,28
10000000109,B00208KJ0G,57,23
10000000109,B000VKCGTM,13,29
10000000109,B002UXQM5M,86,28
10000000109,B000LEI6R4,109,45
10000000109,B002R277AA,97,47
10000000109,B00134FTM6,60,39
10000000109,B002L3T9XI,84,28
10000000109,B001WAJVZM,65,36
10000000109,B001GQ2RUS,134,35
10000000109,B002ZNKTIS,45,36
10000000109,B002OOWAK8,108,11
10000000109,B002GD4H6M,60,31
10000000109,B002V92XAS,65,33
10000000109,B000UGVHMO,108,32
10000000109,B001G4YULO,79,52
10000000109,B002ZYWADO,77,37
10000000109,B002C30S96,107,31
10000000109,B000R7L80C,78,59
10000000109,B001D12RLK,76,36
10000000109,B001V9KPBS,33,25
10000000109,B001O9F6M8,114,33
10000000109,B001QGKX9U,13,36
10000000109,B000YDDF6O,72,41
10000000109,B002FY0DW4,92,28
10000000109,B00158DS0U,87,32
10000000109,B000V20AWA,65,47
10000000109,B000N0SNHY,86,37
10000000109,B000LP2G6K,81,41
10000000109,B000YZ308U,92,23
10000000109,B00310GIR0,27,31
10000000109,B002SW3C7G,60,40
10000000109,B000NF5FRA,97,41
10000000109,B0019QCGVK,114,45
10000000109,B001AW0TW6,62,28
10000000109,B001COIH3A,21,45
10000000109,B002MN3JY2,95,38
10000000109,B001QXCF0S,89,48
10000000109,B000O7ULM6,39,39
10000000109,B000RFC3BM,88,35
10000000109,B002UD6C0C,55,25
10000000109,B001O5IMPK,94,47
10000000109,B0032BEFPK,130,36
10000000109,B000WJPCFW,87,24
10000000109,B001W039YG,70,36
10000000109,B0011E81SM,63,35
10000000109,B002CN5E22,33,42
10000000109,B002H0ROO6,27,50
10000000109,B0010L98DI,43,52
10000000109,B001HU2LDQ,97,28
10000000109,B000LSL5ZK,26,30
10000000109,B0028K2RME,40,21
10000000109,B0018JWAF0,95,41
10000000109,B002J4U8SO,83,40
10000000109,B001CB1OEW,51,42
10000000109,B000MAERLG,76,29
10000000109,B002UFWTHU,63,28
10000000109,B001QC3CKG,65,30
10000000109,B0015DIMQA,91,41
10000000109,B0031QPN52,96,45
10000000109,B001I481LM,68,43
10000000109,B0030UUBMO,78,35
10000000109,B001BRQSXO,123,35
10000000109,B002WB2GAM,53,31
10000000109,B001CJKE40,34,31
10000000109,B000WJPCMK,82,23
10000000109,B0028IDXDS,58,28
10000000109,B000O7UGTE,54,23
10000000109,B0030DG4OU,54,28
10000000109,B000ME3146,56,37
10000000109,B001FB567U,99,28
10000000109,B0015CA3A4,55,33
10000000109,B000QWA9F8,43,48
10000000109,B0011E75RK,62,35
10000000109,B000V8G07I,73,33
10000000109,B000RFCXIK,98,35
10000000109,B001N44UXK,114,15
10000000109,B002J4U8KW,82,27
10000000109,B0018MJTV0,80,43
10000000109,B000RI8Y30,92,37
10000000109,B0019QCH3C,79,28
10000000109,B0034G61DC,99,36
10000000109,B003151MZI,68,37
10000000109,B002WGI5NO,78,32
10000000109,B001UVJHY8,70,41
10000000109,B001CAOYZ4,61,36
10000000109,B002D76GX8,73,26
10000000109,B00352M1RA,57,32
10000000109,B000XPS9MS,64,32
10000000109,B002QBDMDI,140,35
10000000109,B001CWDCY6,109,36
10000000109,B001N6ZGK4,125,37
10000000109,B000WUF4LS,30,34
10000000109,B00129F0AS,98,31
10000000109,B001CWB3KG,54,44
10000000109,B0029Z29VC,93,28
10000000109,B001AG0YL8,39,36
10000000109,B0033B9CZ2,57,40
10000000109,B002VX3RCW,73,20
10000000109,B001QIJ83A,91,25
10000000109,B002A9IZ0Q,22,40
10000000109,B002GKC4LA,95,41
10000000109,B002LARFK0,92,31
10000000109,B001O9A5K6,72,28
10000000109,B00336UWE2,46,46
10000000109,B001D20K40,90,37
10000000109,B000SMWUPS,101,33
10000000110,B00007B769,90,22
10000000110,B0030EH8OO,73,37
10000000110,B001BCFWMM,44,30
10000000110,B004BU3CDW,102,34
10000000110,B001VNCVSO,22,35
10000000110,B002AX1KUO,53,37
10000000110,B000GOUUR8,103,29
10000000110,B004JU0H6O,101,29
10000000110,B000GK5XY2,68,39
10000000110,B003VNKLHA,44,27
10000000110,B0080D58GA,112,17
10000000110,B000VVIHPS,68,43
10000000110,B004S2AM2C,94,42
10000000110,B000AMXPJG,50,35
10000000110,B003EUEOPK,30,17
10000000110,B004GCJMLG,92,36
10000000110,B00C938684,127,25
10000000110,B004LE8RZG,78,28
10000000110,B00365E5HU,76,32
10000000110,B00003TL7P,107,27
10000000110,B002LARFQ4,58,29
10000000110,B006SFUCTK,73,54
10000000110,B0019449JO,90,34
10000000110,B00192OI2E,68,28
10000000110,B001HU2LDQ,134,34
10000000110,B001LQCOIS,36,39
10000000110,B006V84KFQ,87,30
10000000110,B0006FHBBA,63,24
10000000110,B004044LD4,24,27
10000000110,B0009QYTIY,20,43
10000000110,B00D04R1MS,108,30
10000000110,B004C053AG,110,36
10000000110,B001C3I1AA,91,20
10000000110,B000XV30E4,78,36
10000000110,B007JTSWG4,110,39
10000000110,B000066665,92,41
10000000110,B000JPYEJY,74,26
10000000110,B000LZI2UE,51,41
10000000110,B001I7TCQC,32,32
10000000110,B00D04R2JA,96,35
10000000110,B00B4DCZXM,111,23
10000000110,B002ZG7JPG,89,36
10000000110,B003FGX8RI,79,27
10000000110,B003UYU0RG,60,31
10000000110,B003UWY8LW,78,41
10000000110,B000096M2Z,64,41
10000000110,B001U9OUYC,64,25
10000000110,B001CWDCY6,45,30
10000000110,B005UNCZCS,126,36
10000000110,B0012AII9M,62,39
10000000110,B007VBXKH6,128,37
10000000110,B000S8J0HS,70,32
10000000110,B005LETP1A,111,40
10000000110,B003F78CTQ,105,25
10000000110,B002UXQM66,126,40
10000000110,B000056JEG,123,39
10000000110,B000K53UEI,83,27
10000000110,B001C3KXPG,93,30
10000000110,B00FNIZQ6W,116,35
10000000110,B000P229NY,78,37
10000000110,B00AJFHG8A,56,33
10000000110,B000BNQC58,82,31
10000000110,B00113Q3M4,140,26
10000000110,B003VLAXN4,59,36
10000000110,B000GUZC2A,115,33
10000000110,B004AHMCKA,5,26
10000000110,B004QZBEDM,71,35
10000000110,B007CRJHTE,47,37
10000000110,B001FD167C,104,36
10000000110,B003VTZM32,84,32
10000000110,B004B762AK,51,36
10000000110,B000AV7O4O,65,26
10000000110,B003YC0W8G,80,23
10000000110,B002F9MUM0,54,26
10000000110,B002A9JCWQ,92,35
10000000110,B005O7N6XW,74,22
10000000110,B0002ADQOU,70,42
10000000110,B0019JF0T2,133,33
10000000110,B005ODV22S,61,29
10000000110,B005OI8O88,76,49
10000000110,B005MQR708,64,46
10000000110,B000KW3ZE6,107,37
10000000110,B00006G963,69,30
10000000110,B002UP1WS2,110,33
10000000110,B000YDWCFE,154,19
10000000110,B00A8P14KM,65,44
10000000110,B0011MQLNQ,75,39
10000000110,B00FKXYY1I,24,38
10000000110,B000056JJF,115,24
10000000110,B002US8D5Y,119,28
10000000110,B003XT43MG,92,39
10000000110,B000W6RTGK,83,36
10000000110,B000S9RF4M,110,29
10000000110,B000I5Q19Q,91,17
10000000110,B004JWOYL6,95,31
10000000110,B004QZBEFK,68,38
10000000110,B001UUYZ2S,41,28
10000000110,B004B1N6ZU,139,50
10000000110,B001FCM24E,54,22
10000000110,B005MQR96U,100,27
10000000110,B005MQRB4U,82,22
10000000110,B003YVHXAW,129,45
10000000110,B002A9JCXA,25,23
10000000110,B0019IKF02,85,22
10000000110,B00029TCP8,67,38
10000000110,B0050GD2EU,71,35
10000000110,B005NPDTVO,77,38
10000000110,B000BXJZDY,33,34
10000000110,B001IC5XDI,110,46
10000000110,B002A9JCY4,85,25
10000000110,B001FGL9X0,106,23
10000000110,B003D3NVKW,30,47
10000000110,B006TJUMKY,128,38
10000000110,B000056HM5,60,43
10000000110,B001KZH6AG,57,45
10000000110,B009M63NVG,102,32
10000000110,B002F9MUX4,38,31
10000000110,B001OC5UMQ,37,31
10000000110,B004RL12SM,60,49
10000000110,B0016LVB4Q,118,43
10000000110,B004BJ0SPS,73,40
10000000110,B001FW3UHW,47,34
10000000110,B0071GPAXS,20,16
10000000110,B001IDQ2TQ,61,25
10000000110,B001VEP5JU,74,51
10000000110,B00AHVR5U0,139,37
10000000110,B001AVNK6E,105,29
10000000110,B009M8P2CW,88,38
10000000110,B0006HBS1M,102,37
10000000110,B00005BXI9,37,24
10000000110,B006UDLXGQ,140,26
10000000110,B000NF5FRA,55,33
10000000110,B00B1M2N6K,94,31
10000000110,B00029T4D8,42,34
10000000110,B003EACZYW,60,31
10000000110,B001UF8BL4,66,33
10000000110,B003WIYNY6,80,52
10000000110,B004BSFC4Q,76,33
10000000110,B0016NMIOG,126,30
10000000110,B005LNJFX4,101,31
10000000110,B002USCIR8,90,18
10000000110,B0002E7DIQ,92,47
10000000110,B00504QJ5Q,135,22
10000000110,B00CMZ5EZC,51,43
10000000110,B004GTLRY4,92,54
10000000110,B009272SPC,69,35
10000000110,B002A9JCVW,54,50
10000000110,B000I2WB6G,74,29
10000000110,B005OSHTSO,90,32
10000000110,B000NV5VDW,89,26
10000000110,B003XMWF4G,104,38
10000000110,B005123EHI,60,43
10000000110,B008HCXIU2,69,37
10000000110,B00A4K8FX0,72,46
10000000110,B000JWSO9I,73,26
10000000110,B001B904QO,87,33
10000000110,B001COIH3A,56,26
10000000110,B00921HYU2,45,22
10000000110,B001VDYF7Y,93,30
10000000110,B000MAERLG,72,41
10000000110,B000FP7M60,140,45
10000000110,B007CTPWXW,44,19
10000000110,B006UA1HIS,73,33
10000000110,B00B1M2P7M,33,41
10000000110,B0019LLC9W,57,31
10000000110,B001AW0TW6,67,27
10000000110,B004BJ0SN0,86,36
10000000110,B0019LPAHC,78,33
10000000110,B001O9F6M8,83,39
10000000110,B00FM5LK2K,116,47
10000000110,B003CT36NE,77,41
10000000110,B0031VLRYI,67,33
10000000110,B001D7E0WS,64,42
10000000110,B004E89AGY,80,22
10000000110,B002C30S96,111,37
10000000110,B002DRCWWM,93,46
10000000110,B0097GUCYM,70,45
10000000110,B001R5VNYY,75,33
10000000110,B0002Q2OOM,69,29
10000000110,B0082I1IA8,61,36
10000000110,B0033B9CZ2,93,33
10000000110,B002DWALS4,58,32
10000000110,B000LSL5ZK,59,32
10000000110,B000YDDF6O,74,32
10000000110,B000LP2G6K,48,35
10000000110,B00EFQXLW4,65,35
10000000110,B004J4VXZE,71,22
10000000110,B006MOXV3G,76,24
10000000110,B00063EDF4,98,47
10000000110,B00005C6OI,98,23
10000000110,B003LW4J6A,75,30
10000000110,B000JIHP88,90,29
10000000110,B00389VFH2,150,38
10000000110,B001LENCUE,26,30
10000000110,B003LQQNQK,90,38
10000000110,B002WN29B6,77,40
10000000110,B006KXVKQ4,77,47
10000000110,B001BXREG8,99,24
10000000110,B003N0JXO8,44,38
10000000110,B002WN2AKG,97,42
10000000110,B00ED2TGZ6,110,43
10000000110,B002N5IE8U,22,28
10000000110,B000HKYKT0,69,45
10000000110,B000V98HCI,75,33
10000000110,B003I85VBO,15,47
10000000110,B003I85V9Q,97,24
10000000110,B00008ODBG,40,18
10000000110,B00AQAI2KE,68,37
10000000110,B000056HNX,73,30
10000000110,B004FPYG7O,79,30
10000000110,B001IXYOD2,28,41
10000000110,B001D475FU,36,43
10000000110,B000EBCFYO,106,18
10000000110,B004J4VY2G,75,45
10000000110,B000A88JYQ,96,31
10000000110,B003OBYTHM,16,40
10000000110,B002VLGD2A,180,38
10000000110,B0064ONJDQ,63,35
10000000110,B0018V2VEI,95,34
10000000110,B004X0WBHS,104,24
10000000110,B0018Z06P0,103,44
10000000110,B00014PLAO,71,37
10000000110,B001LNE7Y0,59,24
